Tarih,Saat,Toplam (MWh),Dogal Gaz,Baraj,Linyit,Akarsu,ithal Kömür,Rüzgar,Günes,Fuel Oil,Jeotermal,Asfaltit Kömür,Tas Kömür,Biyokütle,Nafta,LNG,Uluslararasi
21.01.2021,00:00,35590.31,13268.73,4925.04,3807.85,998.92,6981.3,3244.86,0,30.3,1282.48,231.83,449.53,541.42,0,0,-171.95
21.01.2021,01:00,33685.9,13236.54,2930.54,3789.95,994.2,7052.19,3241.89,0,29.4,1282.87,229.63,441.34,546.77,0,0,-89.42
21.01.2021,02:00,32248.47,13253.97,1595.39,3880.46,954.51,6939.43,3141.48,0,29.9,1287.9,231.83,465.37,549.61,0,0,-81.38
21.01.2021,03:00,31466.26,12497.21,1514.5,3958.19,995.58,6984.19,3080.25,0,29.9,1283.06,231.84,467.92,552.62,0,0,-129
21.01.2021,04:00,31283.23,12368.85,1481.34,4014.26,874.53,7037.64,3047.44,0,29.8,1280.86,231.83,465.76,561.16,0,0,-110.24
21.01.2021,05:00,31515.17,12701.57,1296.8,4077.58,917.74,7123.88,2960.75,0,29.9,1277.35,231.83,464.12,560.51,0,0,-126.86
21.01.2021,06:00,32275.47,12876.21,1812.34,4167.84,919.34,7157.72,2930.03,0.09,29.6,1276.94,234.04,473.65,552.83,0,0,-155.16
21.01.2021,07:00,34428.7,12816.82,3476.41,4218.13,1138.16,7403.45,3002.53,6.48,29.3,1260.83,231.83,469.42,551,0,0,-175.66
21.01.2021,08:00,38671.03,13534.01,6637.9,4131.53,1222.33,7650.15,3034.16,55.08,29.3,1228.33,234.04,473.38,551.58,0,0,-110.76
21.01.2021,09:00,41404.53,13815.91,9014.91,4150.04,1253.46,7722.98,2895.05,174.29,31.97,1219.89,231.83,469.17,555.95,0,0,-130.92
21.01.2021,10:00,41913.33,13647.27,9667.29,4183.02,1382.34,7685,2732.22,256.17,30.1,1214.51,231.83,480.76,540.09,0,0,-137.27
21.01.2021,11:00,42050.12,13553.39,9997.39,4222.82,1374.42,7677.13,2571.08,277.59,30.5,1215.89,231.83,468.88,531.02,0,0,-101.82
21.01.2021,12:00,40472.86,13317.32,8812.65,4297.14,1223.41,7647.32,2495.59,290.58,30.3,1236.93,231.83,452.76,544.21,0,0,-107.18
21.01.2021,13:00,40498.39,13471.6,8879.99,4342.13,1224.39,7548.45,2365.66,283.1,29.5,1238.18,229.63,451.82,553.44,0,0,-119.5
21.01.2021,14:00,41095.8,13256.73,9550.97,4330.59,1204.32,7710.99,2378.88,272.06,29.3,1236.03,231.84,458.18,555.22,0,0,-119.31
21.01.2021,15:00,41344.59,13347.97,9926.31,4319.68,1173.01,7482.91,2483.76,213.89,29.3,1233.81,229.62,462.1,549.5,0,0,-107.27
21.01.2021,16:00,42305.41,13608.18,10408.5,4281.02,1256.2,7723.6,2532.17,101.26,28.8,1229.23,231.83,461.04,549.26,0,0,-105.68
21.01.2021,17:00,43643.23,13600.59,11350.81,4252.57,1377.53,7936.64,2690.36,16,28.6,1237.92,227.42,454.98,566.22,0,0,-96.41
21.01.2021,18:00,43942.18,13323.62,11548.41,4316.95,1432.57,7924.68,2955.02,0,29.2,1246.06,231.83,479.87,564.58,0,0,-110.61
21.01.2021,19:00,42862.17,13451.4,9861.25,4486.65,1413.29,7919.94,3310.78,0,29.3,1264.99,231.83,482.43,560.39,0,0,-150.08
21.01.2021,20:00,41125.37,13537.99,8135.99,4529.2,1374.8,7665.25,3455.86,0,28.5,1272.06,231.83,482.89,557.68,0,0,-146.68
21.01.2021,21:00,40183.45,13853.23,7359.46,4312.77,1343.31,7194.45,3639.75,0,29.2,1271.94,229.63,477.13,563.36,0,0,-90.78
21.01.2021,22:00,39417.52,13920.78,6413.06,4330.61,1326.1,7195.47,3725.68,0,29.3,1267.59,229.62,473.73,556.2,0,0,-50.62
21.01.2021,23:00,37871.55,13401.48,5133.57,4411.92,1314.44,7256.87,3819.93,0,29.2,1269.02,234.02,472.58,528.52,0,0,0
22.01.2021,00:00,35524.71,12045.15,4811.41,4388.77,999.71,7073.71,3823.83,0,29.4,1276.66,231.83,479.76,512.17,0,0,-147.69
22.01.2021,01:00,33497.31,11877.12,3159.09,4343.38,915.03,7044.88,3730.96,0,29.2,1280.57,227.42,486.2,511.49,0,0,-108.03
22.01.2021,02:00,32258.44,11928.36,2067.29,4409.66,852.25,6845.89,3772.65,0,28.9,1283.81,229.62,486.37,517.81,0,0,-164.17
22.01.2021,03:00,31493.99,12028.53,1188.18,4496.12,859.87,6813.87,3693.47,0,29.1,1281.46,231.83,479.8,516.79,0,0,-125.03
22.01.2021,04:00,31154.31,11891.43,1017.87,4480.01,862.92,6794.14,3660.15,0,29.3,1277.27,227.42,465.09,532.83,0,0,-84.12
22.01.2021,05:00,31579.78,12174.47,1066.04,4442.78,865.48,6798.62,3595.31,0,28.6,1279.96,229.62,470.66,537.79,0,0,90.45
22.01.2021,06:00,32393.1,12350.31,1747.15,4462.22,895.18,6791.91,3719.58,0.31,29.1,1278.48,234.04,470.25,544.48,0,0,-129.91
22.01.2021,07:00,34396.03,12967.3,2777.39,4441.85,1050.22,6924.79,3819.31,15.37,28.8,1278.05,229.63,467.29,549.62,0,0,-153.59
22.01.2021,08:00,38388.04,13708.39,5318.91,4469.54,1152.79,7182.2,4019.04,81.11,28.6,1276.74,231.83,458.69,546.9,0,0,-86.7
22.01.2021,09:00,40438.05,13903.74,6855.74,4420.45,1336.4,7210.51,4100.4,215.15,31.53,1263.75,227.42,444.63,545.88,0,0,-117.55
22.01.2021,10:00,41303.99,13618.68,7860.29,4412.4,1543.14,7173.73,4001.99,298.36,31.42,1262.19,234.04,458.1,542.14,0,0,-132.49
22.01.2021,11:00,41170.04,13366.98,7863.78,4441.56,1526.6,7141.35,4143.46,314.06,32.48,1254.57,231.83,447.39,542.93,0,0,-136.95
22.01.2021,12:00,39207.41,13143.79,6222.77,4434.92,1299.65,7124.31,4272.85,321.46,32.83,1242.04,229.63,453.18,546.11,0,0,-116.13
22.01.2021,13:00,38308.48,12863,6110.31,4461.26,1183.29,6680.1,4304.73,325.66,32.33,1235.46,231.83,453.8,540.01,0,0,-113.3
22.01.2021,14:00,39392.06,12976.34,7126.54,4355.69,1216.34,6675.66,4311.9,297.87,31.46,1239.81,234.04,466.16,545.1,0,0,-84.85
22.01.2021,15:00,39762.62,12970.31,7271.91,4366.14,1241.39,6964.54,4335.89,227.82,28.2,1234.55,220.8,474.43,554.38,0,0,-127.74
22.01.2021,16:00,40657.56,13063.68,8049.24,4351.86,1305.06,7072.4,4281.12,107.23,28.4,1226.94,181.05,482.59,553.61,0,0,-45.62
22.01.2021,17:00,42236.85,13450.18,9173.89,4112.53,1500.47,7161.78,4404.8,20.42,28.3,1240.31,185.47,480.26,554.63,0,0,-76.19
22.01.2021,18:00,42514.38,13361.34,9380.16,4041.68,1621.55,7292.85,4438.01,0.01,28.2,1242.54,183.26,480.69,556.03,0,0,-111.94
22.01.2021,19:00,41277.71,13436.83,8155.25,4072.22,1523.65,7322.21,4487.01,0,29.4,1246.12,183.26,490.26,549.91,0,0,-218.41
22.01.2021,20:00,40102.74,13478.74,6748.79,4085.02,1381.99,7259.39,4640.17,0,28.2,1250.25,181.05,489.81,559.33,0,0,0
22.01.2021,21:00,39295.81,13639.78,6045.91,4092.05,1289.86,6998.82,4695.7,0,29.1,1262.13,183.26,492.76,566.44,0,0,0
22.01.2021,22:00,38475.47,13439.27,5428.98,4121.68,1185.89,7117.33,4644.33,0,28.7,1268.19,181.05,505.15,554.9,0,0,0
22.01.2021,23:00,37291.62,13209.26,4356.89,4116.53,1187.24,7177.44,4740.78,0,30.1,1257.67,183.26,497.79,534.66,0,0,0
23.01.2021,00:00,35280.26,11829.46,4069.48,4119.53,1083.33,6912.45,4874.96,0,36.1,1275.84,182.54,494.25,533.45,0,0,-131.13
23.01.2021,01:00,33004.53,11951.11,2014.92,4070.28,990.24,6885.63,4650.24,0,35.7,1272.64,182.54,499.32,543.92,0,0,-92.01
23.01.2021,02:00,32046.72,11550.92,1678.31,4064,884.35,6621.77,4815.58,0,35.3,1259.72,185.47,501.51,550.9,0,0,-101.11
23.01.2021,03:00,30983.23,11391.35,1560.12,3920.8,777.81,6249.68,4675.7,0,33,1258.09,185.47,500.47,566.88,0,0,-136.14
23.01.2021,04:00,30586.01,10808.73,1768.57,3957.81,828.4,6228.03,4546.5,0,33,1258.15,185.47,499.07,569.35,0,0,-97.07
23.01.2021,05:00,30570.24,10350.38,2196.94,3943.55,972.93,6248.56,4419.72,0,32.5,1260.12,185.54,505.99,562.11,0,0,-108.1
23.01.2021,06:00,30907.08,10605.33,2239.71,4020.55,988.13,6238.92,4385.02,0.13,32.3,1274.76,189.88,510.18,566.3,0,0,-144.13
23.01.2021,07:00,31472.07,11048.22,2250.31,3997.29,1002.48,6344.7,4379.05,16.73,33,1278.49,209.75,502.1,558.03,0,0,-148.08
23.01.2021,08:00,32621.59,11235.15,2829.37,3882.81,1050.16,6639.66,4506.33,86.72,35.2,1275.64,229.63,493.19,560.83,0,0,-203.1
23.01.2021,09:00,33264.22,11420.8,2861.86,3888.55,1111.91,6782.88,4612.71,224.24,36.5,1273.01,231.83,500.42,559.52,0,0,-240.01
23.01.2021,10:00,33603.9,12501.67,2343.68,3709.63,1293.86,6486.35,4534.24,310.17,36.3,1267.12,234.04,487.35,565.83,0,0,-166.34
23.01.2021,11:00,34109.61,12608.02,2554.34,3788.62,1232.82,6466.99,4704.72,321.23,36.3,1256.31,231.83,488.74,571.33,0,0,-151.64
23.01.2021,12:00,33557.81,12112.72,2269.4,4048.77,1099.38,6409.7,4874.91,341.13,35.1,1249.18,231.83,478.89,561.91,0,0,-155.11
23.01.2021,13:00,34125.1,12214.8,2557.81,4113.87,1120.72,6358.86,4990.39,335.67,36,1235.87,231.83,490.27,564.02,0,0,-125.01
23.01.2021,14:00,34397.4,12169.75,2773.75,4143.57,1166.68,6340.78,5076.7,303.06,36,1222.87,229.62,493.48,566.27,0,0,-125.13
23.01.2021,15:00,34821.65,12236.73,3064.73,4171.41,1154.22,6354.14,5185.34,233.66,35.7,1203.69,229.63,492.02,561.92,0,0,-101.54
23.01.2021,16:00,35918.88,12285.73,4188.66,4204.61,1214.41,6259.93,5241.77,124.58,34.7,1227.12,234.04,480.62,559.06,0,0,-136.35
23.01.2021,17:00,37506.81,12281.78,5598.12,4234.98,1328.3,6329.22,5305.81,19.05,39.5,1237.01,229.63,479.47,562.1,0,0,-138.16
23.01.2021,18:00,39315.86,12790.64,6341.22,4245.08,1423.21,6608.51,5492.19,0.04,36.4,1232.74,231.83,487.24,571.71,0,0,-144.95
23.01.2021,19:00,38720.52,12599.49,5516.69,4261.59,1356.82,6839.79,5790.56,0,35.6,1230.1,231.83,491.46,561.45,0,0,-194.86
23.01.2021,20:00,37931.86,12682.42,4242.01,4278.84,1312.76,6859.64,6140.62,0,35.8,1231.34,231.83,486.8,571.88,0,0,-142.08
23.01.2021,21:00,37104.38,12790.76,3485.7,4257.87,1200.34,6676.01,6273.1,0,35.3,1238.63,229.63,493.08,552.73,0,0,-128.77
23.01.2021,22:00,36423.74,12842.59,2862.47,4222.43,1211.51,6674.95,6175.46,0,35.4,1232.69,231.83,494.92,556.16,0,0,-116.67
23.01.2021,23:00,35351.69,11655.08,2970.42,4162.05,1221.71,6477.12,6328.61,0,35.3,1234.13,231.83,480.57,554.87,0,0,0
24.01.2021,00:00,33330.36,10363.02,2473.49,4161.65,1071.4,6280.18,6570.21,0,35.3,1242.27,229.62,472.23,538.53,0,0,-107.54
24.01.2021,01:00,31431.21,9190.12,1628.91,4210.22,1113.31,6201.49,6740.19,0,35.3,1224.48,229.63,480.04,545.43,0,0,-167.91
24.01.2021,02:00,29926.65,8374.53,1102.57,4190.13,925.91,6102.6,6745.42,0,35.3,1225.86,234.04,483.5,544.24,0,0,-37.45
24.01.2021,03:00,29076.38,7449.35,1193.51,4002.56,836.97,6076.25,6879.55,0,35.4,1231.48,227.42,501.63,544.69,0,0,97.57
24.01.2021,04:00,28635.9,6741.81,1253.73,3996.9,764.21,5984.05,7030.99,0,35.6,1226.29,231.83,493.64,548.35,0,0,328.5
24.01.2021,05:00,28455.44,6540.86,1160.72,4030.8,779.76,5993.37,7032.81,0,35.3,1228.41,231.83,501.11,548.27,0,0,372.2
24.01.2021,06:00,28503.37,6564.47,1151.04,4080.4,778.45,5977.17,7283.4,0.31,35.1,1229.43,231.83,504.3,542.28,0,0,125.19
24.01.2021,07:00,28399.5,6634.4,1185.64,4087.36,827.8,5725,7307.32,10.43,35,1227.35,234.04,496.71,542.49,0,0,85.96
24.01.2021,08:00,27685.51,6215.13,1314.64,4088.54,880.43,5343.43,7360.89,55.97,28.8,1240.19,231.83,476.74,544.93,0,0,-96.01
24.01.2021,09:00,28108.18,6409.55,1661.32,4114.06,939.35,5151.06,7255,176.71,28.5,1234.52,231.56,480.5,544.48,0,0,-118.43
24.01.2021,10:00,28933.96,6783.51,1670.57,4221.79,1005.65,5349.48,7238.09,246.05,32.5,1232.88,229.63,448.33,543.98,0,0,-68.5
24.01.2021,11:00,29737.91,7064.26,1791.43,4284.62,948.19,5736.69,7288.68,285.32,34.2,1228.29,229.62,490.54,511.54,0,0,-155.47
24.01.2021,12:00,30015.95,7337.35,1854.36,4235.52,909.7,5934.92,7090.55,292.42,33,1224.06,234.04,505.01,502.78,0,0,-137.76
24.01.2021,13:00,30540.45,7778.15,1918.05,4237.83,935.42,5991.98,7066.16,287.4,35,1203.72,231.83,492.42,510.64,0,0,-148.15
24.01.2021,14:00,30946.74,7862.52,2138.52,4241.46,1037.69,6109.42,6959.84,268.51,32.2,1200.32,229.63,478.73,522.26,0,0,-134.36
24.01.2021,15:00,31371.34,8128.2,2205.36,4227.7,1042.81,6212.26,7054.13,192.44,31.5,1194.97,229.63,482.73,528.35,0,0,-158.74
24.01.2021,16:00,32516.57,8966.43,2602.5,4323.83,1141.81,6262.38,6853.71,99.63,35,1192.53,233.83,491.29,518.73,0,0,-205.1
24.01.2021,17:00,34290.56,10155.02,3341.55,4330.51,1113.16,6436.3,6676.63,20.52,35.1,1207.03,231.83,499.81,521.96,0,0,-278.86
24.01.2021,18:00,36439.25,10723.67,4696.73,4340.97,1199.89,6719.55,6473,0.05,35.1,1213.48,231.83,489.67,519.44,0,0,-204.13
24.01.2021,19:00,36480.09,11024.24,4363.39,4323.97,1133.41,6913.36,6459.89,0,34.8,1213.01,231.83,492.86,527.1,0,0,-237.77
24.01.2021,20:00,35652.34,10881.03,3407.29,4307.98,1084.08,6983.3,6680.69,0,35.4,1226.08,229.63,502.17,528.95,0,0,-214.26
24.01.2021,21:00,34926.39,11083.42,2616.56,4143.49,1099.74,6921.19,6722.21,0,35.7,1226.99,229.62,489.23,529.71,0,0,-171.47
24.01.2021,22:00,34376.12,10916.9,2052.79,4136.39,1045.49,6871.85,6989.8,0,35.8,1216.75,231.83,492.42,526.13,0,0,-140.03
24.01.2021,23:00,33591.13,9986.46,1957.54,4121.55,1079.62,6918.81,7054.48,0,36.4,1215.1,229.62,481.18,510.37,0,0,0
25.01.2021,00:00,31997.08,8101.23,2261.87,4081.25,894.01,7261.63,7083.07,0,35.5,1218.62,229.62,490.52,527.65,0,0,-187.89
25.01.2021,01:00,30271.85,6925.87,1940.72,4081.64,961.11,6912.06,7089.3,0,33.2,1203.37,231.83,489.09,536.81,0,0,-133.15
25.01.2021,02:00,29042.18,5811.01,2218.3,3974.13,908.5,6547.44,7088.52,0,30.4,1200.74,231.83,499.86,531.42,0,0,0.03
25.01.2021,03:00,28306.01,5657.18,1696.34,4027.38,837.78,6102.14,7116.47,0,32.2,1200.78,234.04,503.27,534.95,0,0,363.48
25.01.2021,04:00,28091.1,5836.12,1187.96,4032.68,814.61,5938.67,7248.76,0,32.3,1196.69,227.42,498.03,528.45,0,0,549.41
25.01.2021,05:00,28437.82,5926.09,1166.08,4119.25,893.03,6071.3,7208.66,0,32,1190.89,231.83,493.2,537.54,0,0,567.95
25.01.2021,06:00,29493.82,6614.41,1249.67,4224.38,909.36,6528.3,7161.36,0.5,31.6,1197.31,231.84,492.81,532.05,0,0,320.23
25.01.2021,07:00,31771.89,8617.66,1545.95,4320.88,865.7,7057.7,7098.91,9.44,32.5,1195.19,231.83,502.52,539.56,0,0,-245.95
25.01.2021,08:00,36446.26,10786.25,3406.04,4332.45,1018.19,7382.01,7161.85,63.92,35.9,1193.56,227.42,497.68,542.73,0,0,-201.74
25.01.2021,09:00,39044.44,11594.21,4777.14,4454.43,1244.61,7474.51,7066.97,140.45,36.2,1198.98,231.83,483.01,546.82,0,0,-204.72
25.01.2021,10:00,40332.19,12150.74,5454.16,4385.33,1396.28,7308.52,7125.82,173.08,36.3,1194.43,231.83,483.73,532.71,0,0,-140.74
25.01.2021,11:00,41176.62,12661.53,5578.57,4386.52,1469.42,7411.21,7153.97,187.83,36.7,1208.82,231.83,479.86,516.32,0,0,-145.96
25.01.2021,12:00,40099.15,12673.1,4582.96,4401.65,1382.53,7346.13,7177.2,168.27,36.7,1202.36,231.83,472.44,521.5,0,0,-97.52
25.01.2021,13:00,40667.59,12820.08,4860.11,4357.58,1358.35,7390.21,7304.42,182.87,36.8,1212.64,229.63,471.38,535.3,0,0,-91.78
25.01.2021,14:00,41200.15,12455.35,5500.42,4379.31,1418.38,7735.56,7297.76,141.48,36.2,1204.6,234.04,468.87,521.67,0,0,-193.49
25.01.2021,15:00,40947.03,11690.74,6171.3,4389.18,1448.76,7679.83,7176.08,107.4,36.1,1203.66,231.83,489.93,535.7,0,0,-213.48
25.01.2021,16:00,41485.75,11740.57,6601.62,4414.84,1570.15,7876.24,6991.08,48.95,36.5,1193.8,227.42,491.57,521.09,0,0,-228.08
25.01.2021,17:00,42062.36,12085.18,7179.5,4425,1658.4,7889.25,6581.58,10.84,35.8,1201.32,231.84,482.97,538.64,0,0,-257.96
25.01.2021,18:00,42028.74,12387.43,7423.19,4330.52,1677.93,7917.84,6027.76,0.03,37.1,1201.26,231.83,490.53,543.31,0,0,-239.99
25.01.2021,19:00,40975.68,12405.58,6527.87,4352.62,1638.54,8077.23,5582.21,0,36.5,1210.69,229.62,492,539.77,0,0,-116.95
25.01.2021,20:00,39542.5,12004.75,5515.09,4362.06,1580.09,7901.83,5670.71,0,36.5,1213.27,231.83,491.13,535.24,0,0,0
25.01.2021,21:00,38784.3,12147.63,4831.52,4353.9,1446.67,7672.9,5843.83,0,36.9,1214.58,231.83,469.78,534.76,0,0,0
25.01.2021,22:00,38017.72,11999.18,4258.44,4320.12,1251.14,7619.21,6107.44,0,36.2,1217.63,231.83,482.8,493.73,0,0,0
25.01.2021,23:00,36863.43,11413.15,3793.94,4269.29,1282.58,7454.75,6179.91,0,36.8,1212.51,229.63,482.76,508.11,0,0,0
26.01.2021,00:00,34511.38,10490.35,2354.8,4207.84,1100.37,7854.41,6271.95,0,36.4,1222.05,231.83,486.05,535.85,0,0,-280.52
26.01.2021,01:00,32934.31,10091.31,1255.76,4183.48,1087.07,7641.09,6437.04,0,32.7,1212.86,229.63,480.75,545.05,0,0,-262.43
26.01.2021,02:00,31687.48,9020.22,1079.03,4029.28,993.77,7619.96,6692.01,0,35.3,1212.16,231.83,492.86,539.7,0,0,-258.64
26.01.2021,03:00,30588.5,7940.23,1320.41,3985.45,976.32,7292.34,6873.96,0,32.5,1209.91,231.83,482.86,538.75,0,0,-296.06
26.01.2021,04:00,30309.59,7993.54,1100.39,4048.52,960.41,7115.02,6838.5,0,31.8,1210.7,231.83,495.7,531.2,0,0,-248.02
26.01.2021,05:00,30512.9,7947.86,1192.98,3963.09,996.86,7223.22,6931.85,0,32.5,1209.04,231.83,493.35,532.79,0,0,-242.47
26.01.2021,06:00,31430.01,8592.45,1217.55,4095.31,983.78,7345.74,6966.22,0.88,34.9,1213.01,231.84,495.72,534.19,0,0,-281.58
26.01.2021,07:00,33225.25,10235.98,1051.84,4201.23,984.91,7500.1,7045.55,17.95,34.9,1207.36,229.63,490.81,536.41,0,0,-311.42
26.01.2021,08:00,37078.85,11676.79,2599.24,4255.87,1240.59,7891.81,7146.85,61.16,36.3,1216.28,229.62,477.59,541.95,0,0,-295.2
26.01.2021,09:00,39447.14,11871.93,4395.16,4274.26,1435.26,7872.85,7236.46,122.72,36.1,1209.98,229.62,469.18,526.12,0,0,-232.5
26.01.2021,10:00,40161.69,12181.16,4782.67,4223.4,1593.34,7814.29,7284.72,154.29,36,1190.93,231.83,489.39,498.96,0,0,-319.29
26.01.2021,11:00,40689.94,12295.18,5028.15,4287.19,1559.68,7764.88,7326.07,183.7,36.2,1182.28,231.83,481.79,510.04,0,0,-197.05
26.01.2021,12:00,39540.18,12342.34,4095.46,4166.04,1476.59,7747.28,7348.01,169.08,36.4,1170.3,229.63,478.71,513.67,0,0,-233.33
26.01.2021,13:00,40189.19,12476.47,4743.7,4144.6,1464.91,7745.77,7245.01,148.63,36.5,1162.44,234.24,474.71,528.3,0,0,-216.09
26.01.2021,14:00,40818.42,12448.43,5266.5,4153.91,1487.19,7735.56,7246.13,126.76,36,1153.63,231.83,473.59,530.28,0,0,-71.39
26.01.2021,15:00,40778.71,12184.19,5364.55,4181.77,1512.21,7761.73,7243.65,71.04,35.6,1156.87,229.63,455.86,562.31,0,0,19.3
26.01.2021,16:00,41110.96,12306.37,5711.18,4253.1,1591.8,7741.12,7125.65,29.5,35.9,1161.77,231.83,472.3,564,0,0,-113.56
26.01.2021,17:00,41785.25,12129.18,6501.56,4325.5,1720.04,7759.8,7098.07,4.79,34.7,1167.53,229.62,488.17,565.27,0,0,-238.98
26.01.2021,18:00,41988.98,12255.78,6576.19,4312.3,1767.87,7763.67,7079.74,0.02,35.7,1177.28,231.83,469.59,558.11,0,0,-239.1
26.01.2021,19:00,40653.88,12029.06,5386.99,4315.73,1694.41,7750.8,7283.89,0,35.5,1182.36,231.83,474.49,559.94,0,0,-291.12
26.01.2021,20:00,39305.54,11714.05,4146.13,4373.08,1629.38,7761.64,7388.02,0,35.2,1187.26,231.83,476.67,575.3,0,0,-213.02
26.01.2021,21:00,38486.98,11781.37,3348.06,4417.16,1572.41,7604.24,7426.72,0,35.7,1186.96,229.63,482.28,583.08,0,0,-180.63
26.01.2021,22:00,37820.72,11830.91,3094.35,4425.93,1388.79,7327.67,7338.77,0,35.5,1181.03,231.83,484.18,578.34,0,0,-96.58
26.01.2021,23:00,36762.4,11304.48,2896.96,4425.28,1322.01,7159.64,7170.59,0,36,1158.33,231.84,474.85,582.42,0,0,0
27.01.2021,00:00,34637.41,9751.38,2505.84,4370.73,1231.64,7585.92,6948.14,0,35,1191.2,229.62,483.01,577.19,0,0,-272.26
27.01.2021,01:00,32782.26,9233.52,1554.63,4375.2,1128.66,7357.71,6819.77,0,34.2,1181.01,231.84,480,582.84,0,0,-197.12
27.01.2021,02:00,31422.95,8295.65,1340.37,4368.04,1049.49,7179.46,6619.36,0,32.1,1177.18,231.83,489.49,577.23,0,0,62.75
27.01.2021,03:00,30618.33,8390.63,1339.27,4371.6,977.73,6794.44,6263.72,0,31.8,1189.74,229.62,493.5,560.21,0,0,-23.93
27.01.2021,04:00,30329.36,8478.18,1177.94,4395.27,932.29,6695.35,6056.53,0,32.5,1192.35,231.83,495.52,574.01,0,0,67.59
27.01.2021,05:00,30478.24,8467.28,1401.88,4441.96,1012.17,6720.05,5863.02,0,32.5,1168.6,231.84,479.71,577.56,0,0,81.67
27.01.2021,06:00,30785.24,8574.02,1395.71,4447.4,1003.19,7186.76,5567.5,1.19,32.5,1204.3,231.83,491.24,574.19,0,0,75.41
27.01.2021,07:00,33057.88,10673.39,2263.2,4425.65,1104.76,7319.27,4977.89,18.87,35,1203.59,234.04,487.94,573.52,0,0,-259.24
27.01.2021,08:00,36880.47,12549.16,4028.05,4464.72,1257.07,7743.33,4635.16,67.72,35.6,1220.1,231.83,474.6,555.45,0,0,-382.32
27.01.2021,09:00,39704.49,12256.17,6519.69,4452.63,1523.8,7721.35,4997.04,153.89,36.4,1221.86,231.83,472.79,563.04,0,0,-446
27.01.2021,10:00,41003.22,12234.7,7472.66,4397.54,1730.83,7696.62,5109.01,244.53,35.8,1229.08,229.63,456.92,570.28,0,0,-404.38
27.01.2021,11:00,41655.68,12240.54,8546.27,4344.23,1680.23,7756.07,4682.61,255.94,36.7,1215.94,231.83,462.16,571.25,0,0,-368.09
27.01.2021,12:00,40619.16,12349.92,7596.39,4393.45,1646.45,7717.93,4563.55,256.71,36.7,1198.31,229.63,453.27,566.86,0,0,-390.01
27.01.2021,13:00,41116.31,12462.69,8076.78,4408.61,1537.69,7691.33,4599.52,243.1,36.4,1186.57,231.83,447.6,577.19,0,0,-383
27.01.2021,14:00,41987.89,12490.41,8618.46,4453.92,1542.41,7711.06,4906.77,175.09,36.1,1194.41,229.63,418.14,576.25,0,0,-364.76
27.01.2021,15:00,42026.16,12421.3,8565.18,4455.26,1545.23,7796.51,5010.11,99.26,36.4,1205.84,229.56,420.59,586.98,0,0,-346.06
27.01.2021,16:00,42545.19,12702.64,8902.48,4428.81,1510.27,7844.61,5000.97,39.06,36.4,1225.58,231.83,452.11,572.04,0,0,-401.61
27.01.2021,17:00,42822.61,12564.72,9460.64,4358.07,1666.7,7818.65,4792.52,7.38,36,1252.08,234.04,464.47,582.01,0,0,-414.67
27.01.2021,18:00,42646.4,12539.61,9261.51,4316.15,1743.71,7838.76,4758.41,0.01,35.8,1269.18,229.63,462.14,582.91,0,0,-391.42
27.01.2021,19:00,41616.57,12403.16,8031.63,4411.7,1645.74,7825.58,5089.95,0,36.8,1275.06,231.83,470.37,590.96,0,0,-396.21
27.01.2021,20:00,39939.17,12150.15,6950.79,4311.11,1606.98,7625.65,5048.19,0,36.9,1275.66,231.83,469.96,587.22,0,0,-355.27
27.01.2021,21:00,39006.76,12457.18,6495.3,4182.54,1504.48,7462.91,4592.63,0,36.5,1276.3,234.04,470.6,577.67,0,0,-283.39
27.01.2021,22:00,38272.41,12691.8,6059.74,4202.17,1432.15,7460.34,4152.74,0,36.5,1277.99,231.83,461.05,563.93,0,0,-297.83
27.01.2021,23:00,37364.86,12673.76,5318.64,4264.14,1383.86,7477.23,3696.41,0,36.6,1246.04,234.04,473.04,561.1,0,0,0
28.01.2021,00:00,35087.3,12750.39,3481.91,4309.01,1289.4,7587.3,3363.9,0,37.2,1277.88,229.63,477.15,564.71,0,0,-281.18
28.01.2021,01:00,33058.8,12791.25,1981.55,4326.42,1226.74,7549.11,2855.83,0,37,1280.62,227.41,484.22,570.13,0,0,-271.48
28.01.2021,02:00,31868.52,11979.79,2022.5,4300.65,1166.92,7605.82,2485.34,0,37.2,1278.41,231.83,478.64,565.75,0,0,-284.33
28.01.2021,03:00,31000.42,11615.27,2020.83,4290.8,1156.59,7369.77,2263.2,0,36.5,1281.56,231.83,488.02,573.96,0,0,-327.91
28.01.2021,04:00,30808.86,11677.82,1889.73,4297.93,1140.46,7442.45,2071.86,0,37,1282.14,231.83,491.75,567.28,0,0,-321.39
28.01.2021,05:00,31042.01,11725.99,1938.39,4277.11,1267.43,7519.36,2006.21,0,36.5,1283.98,229.62,473.92,566.63,0,0,-283.13
28.01.2021,06:00,31823.36,12574.6,2059.4,4247.64,1189.16,7635.63,1848.15,0.54,36.6,1284.52,229.63,463.28,563.77,0,0,-309.56
28.01.2021,07:00,33923.25,12684.5,3851.43,4250.14,1263.96,7787.29,1802.18,7.05,36.9,1285.82,231.83,468.5,562.13,0,0,-308.48
28.01.2021,08:00,37862.62,12714.53,7461.43,4334.79,1305.25,7774.8,1919.33,52.62,37.5,1271.11,231.83,463.5,555.71,0,0,-259.78
